4Ez7a6IPfv4,452,dog barking,train
4FTp-xLgWRs,1,people sneezing,train
4G0SlQ2GkxA,16,playing badminton,train
4G8y7GcfkTE,230,skateboarding,train
4GRzk4Wb5v4,100,skateboarding,train
4H0B29emtTE,69,people sneezing,train
4JVCemfP_yQ,170,skateboarding,train
4KYJA16aswI,20,dog barking,train
4KpwXsjUJ7g,20,people sneezing,train
4LTOQMv-l-o,136,people eating apple,train
4LTOQMv-l-o,156,people eating apple,train
4Lk4QkK1bGI,330,playing badminton,train
4NQwssIImu0,0,people sneezing,train
4Nl7TatAIVU,22,playing badminton,train
4No2kUc_ONA,61,playing badminton,train
4OgyBMTeQSI,1,people sneezing,train
4OxCr981HvY,16,ice cracking,train
4OxCr981HvY,47,ice cracking,train
4PLtKW3ugLo,30,dog barking,train
4PQAJ_WycUo,12,lions roaring,train
4PQAJ_WycUo,22,lions roaring,train
4R6ABwNsc8w,431,ice cracking,train
4R6ABwNsc8w,450,ice cracking,train
4RhARbjonAQ,0,dog barking,train
4RiKFmKXPKs,167,hammering nails,train
4RiKFmKXPKs,201,hammering nails,train
4RzAe3fyiY4,114,playing badminton,train
4UFFAXyzJLM,38,people eating crisps,train
4UUH1K4bRSo,30,dog barking,train
4UymqYdJ3nI,276,playing badminton,train
4V5BVqRUJH8,20,dog barking,train
4VBd7XmgsTc,19,lions roaring,train
4VBd7XmgsTc,35,lions roaring,train
4VmbNH6NJ1k,0,playing badminton,train
4XWbL8zJ9n8,103,people sneezing,train
4YNpXjIGkeU,78,people eating crisps,train
4YNpXjIGkeU,137,people eating crisps,train
4YTzxIjvOb8,2,lions roaring,train
4YVQxcqdXDo,505,people eating apple,train
4Yt7hmubn58,201,playing badminton,train
4ZJOjbOmRzY,172,hammering nails,train
4ZJOjbOmRzY,182,hammering nails,train
4ZJrKmDGdA4,140,people sneezing,test
4Zan7DuRPAk,70,skateboarding,train
4ZmZSgYjDEY,15,playing badminton,train
4Zqhqcibdyk,0,people sneezing,train
4_4-idMiGpU,117,playing badminton,train
4bHxm5Y3Mv4,29,chopping wood,train
4bHxm5Y3Mv4,69,chopping wood,train
4dDQq_dDp0k,30,dog barking,train
4dkU-c4g1VM,111,dog barking,train
4dkU-c4g1VM,163,dog barking,train
4dmBaDl584M,0,dog barking,train
4eBNP-EPpgk,74,people eating apple,test
4ezrR2ufaB0,2,ice cracking,test
4gyda6wcww0,30,dog barking,train
4isHCjOrIIk,31,chopping wood,test
4izwBJEV0qA,40,dog barking,train
4jRSJjV-afY,50,people sneezing,train
4jW7xTLOjtc,43,dog barking,train
4m-kVx4K8cg,74,playing badminton,test
4mLv61JADOQ,50,skateboarding,train
4mcgn3asep8,19,ice cracking,train
4mcgn3asep8,73,ice cracking,train
4nD5lXIO_oE,30,skateboarding,train
4nVnNB8op10,80,dog barking,train
4oEjg-ZPXBc,30,playing badminton,test
4ocpom8W-A0,189,people eating apple,train
4ocpom8W-A0,339,people eating apple,train
4p-dncxh1Hw,0,skateboarding,train
4pxb7e1U6VU,177,dog barking,train
4q9prFlpfUc,64,skateboarding,train
4q9prFlpfUc,558,skateboarding,train
4qYFfG3og0M,10,dog barking,train
4rchqZSw9DY,13,lions roaring,train
4rchqZSw9DY,30,lions roaring,train
4sTQvJtsuSg,50,dog barking,train
4t7b588zSvI,13,lions roaring,train
4tKpO_3s05U,40,playing badminton,train
4tu8J1iAgXo,140,skateboarding,train
4uJ1FTeH_Wg,52,hammering nails,train
4wvpHdmEn3c,120,people sneezing,train
4x2OdlSk5Ms,545,dog barking,train
4xW7mL-QIQw,80,dog barking,train
4xm2a15Ds90,17,playing badminton,train
4y7zBxH_gpU,5,lions roaring,train
4y7zBxH_gpU,16,lions roaring,train
4yJFeZd3oYg,30,skateboarding,train
4yqIXHBF3Cg,0,dog barking,train
4zoJQKnyJDw,0,dog barking,train
50tBhiy4YxE,48,people eating apple,train
50tBhiy4YxE,99,people eating apple,train
51RuE59C1Jc,79,hammering nails,train
51bELr8gTAs,94,playing badminton,train
51y7UzdvoVA,20,playing badminton,train
525SM5wE8fU,173,ice cracking,train
525SM5wE8fU,207,ice cracking,train
53_-WC8akZw,0,people sneezing,train
53ogMQWPV30,10,lions roaring,train
56Z2jF5H0sI,190,hammering nails,test
57Q_RHO0qA8,0,lions roaring,train
57_AtVK6EYo,161,people eating apple,train
57_AtVK6EYo,211,people eating apple,train
58G5YdexC0E,32,chopping wood,train
58G5YdexC0E,43,chopping wood,train
58JhfYvrTxM,134,playing badminton,train
59wA0XbPP6g,60,skateboarding,train
5AmPqGS3SCc,9,playing badminton,train
5BBtMSHTnRM,35,ice cracking,train
5BBtMSHTnRM,176,ice cracking,train
5BCHppOH_nc,0,skateboarding,train
5C89eGAf9eE,248,playing badminton,train
5CmcZpROFmE,6,striking bowling,train
5FGeo3lAS1I,100,dog barking,train
5Fppoe0xrCc,212,playing badminton,train
5Fwt9O9gk-c,30,skateboarding,train
5Gz4kng5MeM,1,hammering nails,train
5H4sD4YIo1g,40,dog barking,train
5IZv217s4_E,49,playing badminton,train
5Iu-ahHr048,72,playing badminton,train
5KGL_A7qQ1w,574,striking bowling,train
5KGL_A7qQ1w,646,striking bowling,train
5NmIav-DttI,167,playing tennis,train
5NmIav-DttI,373,playing tennis,train
5O2T4KttK88,33,chopping wood,test
5OEi4YcjVo4,83,playing badminton,train
5OEvBmTRsEE,10,dog barking,train
5OjbMgvwJCg,1,dog barking,train
5P8VVg0H0pM,123,people eating crisps,train
5P8VVg0H0pM,152,people eating crisps,train
5QBD2P6yCo8,210,people sneezing,train
5QI6qaX5DNg,238,chopping wood,test
5S-DtTAl5zo,86,playing badminton,train
5T2X9wCY2qM,50,playing badminton,train
5TeRUmxq0cw,7,playing tennis,train
5TiA-16XB3U,143,playing badminton,train
5TxnuHBaNZw,7,playing badminton,test
5WbYvoqG3fo,74,hammering nails,train
5WbYvoqG3fo,138,hammering nails,train
5WmUpdDdgeg,0,skateboarding,train
5Wui4id3Vj8,199,ice cracking,train
5Wui4id3Vj8,443,ice cracking,train
5XORCruN6VM,10,skateboarding,train
5Y9dRl8PXqs,1,people eating crisps,train
5Y9dRl8PXqs,52,people eating crisps,train
5YxPWqR9Qf8,60,hammering nails,test
5Z2-9v4avAg,6,striking bowling,test
5ZGSkLYqKjI,224,playing tennis,train
5Zcg4-IKVlo,84,people eating crisps,train
5ZtB9FnUIZs,0,lions roaring,train
5ZtB9FnUIZs,16,lions roaring,train
5_M3ioy_LCA,82,playing badminton,train
5alcOzBSdXM,292,people sneezing,train
5bs45lLARQo,33,skateboarding,train
5bs45lLARQo,442,skateboarding,train
5bytHZefwWI,80,skateboarding,train
5cLR4azz7Q0,16,playing badminton,train
5cP9UaLozmg,0,dog barking,train
5csYYtS7Pck,20,dog barking,train
5dvuzD6fE24,126,playing badminton,train
5egGjbK3hSc,26,chopping wood,test
5eu8XKs-H-M,60,dog barking,train
5f5_kakr2F4,0,people eating crisps,train
5f5_kakr2F4,18,people eating crisps,train
5fE-mL6Mi-c,170,people sneezing,train
5fisnwVCafM,199,people eating crisps,train
5g69diYDzGI,58,hammering nails,train
5g69diYDzGI,80,hammering nails,train
5hoASlZuPeQ,10,dog barking,train
5iSbTr58Hmc,118,lions roaring,train
5iSbTr58Hmc,136,lions roaring,train
5idyiZ2MIpE,30,skateboarding,train
5kbx02R8_Lg,0,lions roaring,train
5kbx02R8_Lg,17,lions roaring,train
5lBqlpgSwUY,13,playing badminton,train
5nAvo9b2_SY,20,dog barking,train
5oNtj6wW6-A,30,skateboarding,train
5pWUP9jBmok,36,playing tennis,train
5qCYtQvFdDo,355,playing badminton,train
5rkgI9QotFE,59,hammering nails,train
5ryj8qWwMis,30,people sneezing,train
5tVUZcDC_Ss,122,playing tennis,test
5wIK1otb-2E,147,playing tennis,test
5wx88VrmPs0,0,people sneezing,train
5xOhn5QpvdE,119,lions roaring,train
5xOhn5QpvdE,178,lions roaring,train
5yPuU1le594,30,dog barking,train
5yihxU9cg9s,72,playing badminton,train
5yo90PoKOT8,50,dog barking,train
6-rCeptVGdA,322,people eating apple,train
6-rCeptVGdA,336,people eating apple,train
60CDw73x8Kg,17,playing badminton,train
60LWSXSI8yk,0,playing badminton,train
62yd8m2Tue0,37,playing badminton,train
63Yp1mEiLwU,12,dog barking,train
63aPGfcc0KY,57,people eating crisps,train
63aPGfcc0KY,259,people eating crisps,train
64GqVAwZzJA,46,skateboarding,train
64GqVAwZzJA,56,skateboarding,train
64O_AD0WjhA,39,hammering nails,train
64O_AD0WjhA,197,hammering nails,train
65BwqKLsAOE,41,lions roaring,train
65BwqKLsAOE,60,lions roaring,train
65PjoTErZlw,419,playing badminton,train
65momiptQa4,100,hammering nails,train
66ONaHIYEI0,170,skateboarding,train
6729zAEZtqs,53,hammering nails,train
6729zAEZtqs,140,hammering nails,train
67B2hXLSAN8,10,skateboarding,train
67bkRwSKiwM,51,people eating apple,train
67bkRwSKiwM,73,people eating apple,train
67kUiHAqXPM,200,skateboarding,train
67yYlKfBMTw,30,dog barking,train
682ODyTqKyw,130,skateboarding,test
68W7LCScWUQ,60,hammering nails,train
68W7LCScWUQ,72,hammering nails,train
6AcjAZHwmk8,140,skateboarding,train
6CuWwi4DTTM,30,skateboarding,train
6EFH9C-Xby4,6,playing badminton,train
6Ecicp3p7-A,6,striking bowling,train
6EwAjQDFHcs,140,people eating crisps,test
6Flj55tSIQE,90,dog barking,train
6Foq89AW8z4,0,chopping wood,train
6GFmnB9lDCU,240,dog barking,train
6GLXPPOYfWs,156,playing badminton,train
6IftpbkdL1Y,70,skateboarding,train
6J3PTXoJLWY,68,hammering nails,train
6J3PTXoJLWY,122,hammering nails,train
6JSG4mGEDO0,106,playing tennis,test
6JTA0Kn9_vg,362,people eating crisps,train
6JTA0Kn9_vg,454,people eating crisps,train
6JZYD1XSCUc,1,lions roaring,train
6JZYD1XSCUc,39,lions roaring,train
6LoGSvBdeP0,442,playing badminton,train
6Mz8zOsBzj0,8,striking bowling,train
6NV9px4VYrE,20,people sneezing,train
6NmB-R4eb2I,13,chopping wood,test
6QElJOmd2cw,10,dog barking,train
6VVW0NmXD5E,0,striking bowling,train
6XodJpQzYaA,34,people sneezing,train
6Y9NbjGXBXk,65,lions roaring,train
6Y9NbjGXBXk,84,lions roaring,train
6YS3ewiOBkU,7,lions roaring,train
6Z5OKCiviG8,10,skateboarding,train
6ZDqSPh5u20,22,people eating apple,test
6_MCgtO1ggE,9,people sneezing,train
6_Y5XJW1SZo,13,playing tennis,test
6_aLPMcp1Hs,174,people sneezing,train
6_aLPMcp1Hs,262,people sneezing,train
6_cb0olNqDk,38,chopping wood,test
6dWmAx69Abo,5,people sneezing,train
6d_RTzFfQUE,205,playing tennis,train
6d_RTzFfQUE,289,playing tennis,train
6e5o0lzKfas,10,skateboarding,train
6gLYUqCk2eM,40,people sneezing,train
6gMuI6vSK6k,492,striking bowling,test
6hgZWrEW8aI,210,skateboarding,train
6hgZWrEW8aI,407,skateboarding,train
6hpNFfjpFHU,142,playing tennis,test
6hsxQ-SR16s,18,lions roaring,train
6hukwS_lmKg,20,skateboarding,train
6ieXDFjLKNo,230,lions roaring,test
6ixbjAeCj1A,56,striking bowling,train
6ixbjAeCj1A,363,striking bowling,train
6jy7Ke-65QY,146,hammering nails,train
6jy7Ke-65QY,156,hammering nails,train
6kXUG1Zo6VA,0,skateboarding,test
6lCebtv_pgg,189,ice cracking,train
6lCebtv_pgg,270,ice cracking,train
6lt0HzKqIe0,1,playing badminton,train
6nZg2XnahGE,30,skateboarding,train
6o8Iq_QBZoQ,30,dog barking,train
6oszWBRTCzA,76,playing badminton,train
6pdFTvVVVyU,50,lions roaring,train
6pdFTvVVVyU,250,lions roaring,train
6pdLhFJHFwA,0,hammering nails,test
6pkPGPs7bpk,5,striking bowling,train
6pn1VjTGBho,260,dog barking,train
6qCQG2pm3zo,1,playing badminton,train
6qx-49R2F7w,225,people eating crisps,train
6qx-49R2F7w,500,people eating crisps,train
6rtaNO8IxNg,26,lions roaring,train
6rtaNO8IxNg,41,lions roaring,train
6sys4dFJbQg,3,people sneezing,train
6tAnwWX5GoA,73,chopping wood,train
6v2yIY5hc6Y,4,ice cracking,train
6v2yIY5hc6Y,229,ice cracking,train
6w5o4gb47pY,22,chopping wood,train
6zLh9GczKOk,30,dog barking,train
7-LD21Vqr88,200,skateboarding,train
70nxwCv5v6Y,80,hammering nails,test
70p3S7MS2U0,0,striking bowling,train
71pBCoI8Xgo,118,playing badminton,train
72f67ednp7w,20,skateboarding,train
72jSP7GAuYs,3,playing badminton,train
736A0wfsYDw,46,playing badminton,train
73CP5oEYaCw,50,hammering nails,train
73CP5oEYaCw,66,hammering nails,train
73cfZ0ugMkc,2,lions roaring,train
73cfZ0ugMkc,12,lions roaring,train
74EEWxgKvAo,245,playing badminton,train
74IxcvYkBLM,0,skateboarding,train
75ga2serFYE,20,dog barking,train
76F-K-7HUXE,10,lions roaring,train
76F-K-7HUXE,27,lions roaring,train
76UZQRJq028,181,playing tennis,test
76afhOA4dWI,0,lions roaring,train
76afhOA4dWI,52,lions roaring,train
77D4ByYfOX0,8,skateboarding,train
77KgJRJzsJs,10,dog barking,train
77ZlpG_sZ0E,71,dog barking,train
79MdutGK2os,75,hammering nails,train
79gZULA18OQ,40,dog barking,train
7AMQWyBtKZI,0,skateboarding,train
7C3Ymht3PCk,367,playing badminton,train
7Cey4yVxuSk,312,playing badminton,test
7FOIOrAcyEo,90,skateboarding,train
7GfX68q7mcs,1,playing badminton,train
7H-7BxwWSgY,8,people sneezing,train
7H8bjTxpvbw,146,playing badminton,train
7K3k-juKQ1Q,100,skateboarding,train
7KSXUptBBYQ,90,dog barking,train
7KcB_dcPX98,64,playing badminton,train
7KrUVoLN5j4,172,hammering nails,train
7KrUVoLN5j4,184,hammering nails,train
7M8qifHEvQA,140,people eating apple,test
7OpYEh7weVM,0,lions roaring,test
7PEiliXBZzg,52,people eating crisps,train
7PEiliXBZzg,73,people eating crisps,train
7PQW6zylw6I,19,people sneezing,train
7Q-y1ZsOUcE,37,playing badminton,test
7Q98Th-uwdc,54,playing badminton,train
7QDHCYk0M7s,89,hammering nails,train
7QDHCYk0M7s,136,hammering nails,train
7QUukLd3FU4,20,skateboarding,train
7Qr1ncg86N4,7,lions roaring,train
7Qr1ncg86N4,24,lions roaring,train
7S-SF7LEgTs,214,hammering nails,train
7Th-eSq_ER4,85,playing badminton,train
7U5V5Teqo8Q,0,dog barking,train
7VswLnqezic,9,lions roaring,train
7VswLnqezic,21,lions roaring,train
7Vy6bxzfQ-s,19,playing badminton,train
7Wbb0gcw_KY,95,chopping wood,train
7WoR1bTCyj0,2,lions roaring,train
7WoR1bTCyj0,30,lions roaring,train
7WxXXa5W268,28,playing badminton,train
7XJWQbBWmQg,0,dog barking,train
7Xfd71mNhUs,142,chopping wood,test
7YOszy2kaj4,120,skateboarding,train
7YX3-9UXTks,182,people eating apple,train
7YX3-9UXTks,207,people eating apple,train
7YpIbQsVtc0,84,ice cracking,train
7YpIbQsVtc0,142,ice cracking,train
7ZrxeJR5XbY,45,ice cracking,train
7ZrxeJR5XbY,203,ice cracking,train
7Zvzwzts2YQ,55,people sneezing,train
7Zvzwzts2YQ,69,people sneezing,train
7_ahRmCmLIg,617,people eating apple,train
7_ahRmCmLIg,1047,people eating apple,train
7a-SlB-TV9o,40,dog barking,train
7agBl8MigIk,65,chopping wood,train
7aq5pq3K1w4,36,people sneezing,train
7aq5pq3K1w4,63,people sneezing,train
7bHrke6zbLk,11,dog barking,train
7cGixW3Uf0w,30,dog barking,train
7eD8CeTv3Uo,48,playing badminton,train
7eqvYcGLuHs,50,dog barking,train
7fLRB0UPh3Y,112,playing badminton,train
7fUEAw_H1xw,50,dog barking,train
7hAk7YQEjVE,17,people sneezing,train
7hAk7YQEjVE,38,people sneezing,train
7hTu7b77AyE,44,chopping wood,train
7iN0A9AsWhE,346,people sneezing,train
7ibdv2abCWc,7,lions roaring,train
7ibdv2abCWc,17,lions roaring,train
7imY9HB9PD8,395,people eating crisps,train
7imY9HB9PD8,424,people eating crisps,train
7kCaS34nZ-8,290,ice cracking,test
7kZwRpRfbv4,34,playing badminton,train
7kwzk6NjxdM,121,people eating apple,train
7lXjR7X1fXw,498,people eating apple,train
7lXjR7X1fXw,535,people eating apple,train
7leDDb2cteg,90,skateboarding,train
7lfeU0iS9EM,0,lions roaring,train
7lfeU0iS9EM,14,lions roaring,train
7oK_WvjT4AE,298,playing badminton,train
7okW6RTakuQ,0,lions roaring,train
7okW6RTakuQ,16,lions roaring,train
7qET-UAxBP4,130,skateboarding,train
7qo9EmqJFxI,420,skateboarding,train
7qx057kqx1E,24,lions roaring,train
7qx057kqx1E,39,lions roaring,train
7r16uka3eW8,25,hammering nails,train
7r7GB-_XldU,20,skateboarding,train
7rG2VJq9XgQ,0,playing tennis,train
7rsOYTYjzjg,60,people sneezing,train
7tVFFFMKcpE,330,chopping wood,train
7tVmj7Ils8M,26,lions roaring,train
7tVmj7Ils8M,38,lions roaring,train
7uOf0j0P8HU,30,chopping wood,train
7viq8InVq_E,155,dog barking,train
7viq8InVq_E,205,dog barking,train
7vlAXb35tdc,110,skateboarding,train
7xyYwLTScBA,10,skateboarding,train
7yEHnjolpN4,20,skateboarding,train
7z2sxzJbw48,4,chopping wood,train
7zY5OBlSHMU,3,dog barking,train
8-Gi5lJYK5Y,0,skateboarding,train
80YpVk2VgLE,176,playing badminton,train
81FaBaq0t-8,225,skateboarding,train
81FaBaq0t-8,244,skateboarding,train
84PbU_VUaq4,0,people sneezing,train
84d8zRfcmOM,120,skateboarding,train
84d8zRfcmOM,210,skateboarding,train
84fDGWoRtsU,210,skateboarding,test
84t3njL9HHo,8,lions roaring,train
851cTIcNuDU,66,skateboarding,train
851cTIcNuDU,79,skateboarding,train
85Nd7APr5Os,28,ice cracking,train
85Nd7APr5Os,52,ice cracking,train
86j0U4doiVQ,146,hammering nails,train
86j0U4doiVQ,197,hammering nails,train
898NtBwYP1U,60,dog barking,train
89HbIJixLO0,24,hammering nails,train
8B0fnWSFtyQ,10,dog barking,train
8CrTpWNBiTo,120,dog barking,test
8DKkNvgKfEw,10,skateboarding,train
8DrH-QredaQ,1,lions roaring,train
8EvyrxdPSHI,21,playing badminton,train
8F4qCybC6Mk,0,lions roaring,train
8F4qCybC6Mk,38,lions roaring,train
8G-1Yid1qI0,239,people eating apple,train
8G-1Yid1qI0,259,people eating apple,train
8GD1uWOpj-0,142,playing badminton,train
8HvdayHtU7g,320,skateboarding,train
8IUzEWdSybE,18,playing badminton,train
8Id9uuMif_c,23,dog barking,train
8Id9uuMif_c,47,dog barking,train
8J41CsGYhNI,157,playing tennis,train
8J41CsGYhNI,261,playing tennis,train
8J7_lNvLMwI,34,hammering nails,test
8JHZgiTW1HE,1,playing badminton,train
8K7OiwKgR08,10,dog barking,train
8N5G7yKzOeY,11,lions roaring,train
8NFIzjpkDmM,36,playing badminton,train
8NIUfORnK8g,294,hammering nails,train
8NQSvHHXAyg,44,ice cracking,test
8Nxy-n9ZfQA,78,playing badminton,train
8P2P2pvhM1c,5,striking bowling,train
8P2P2pvhM1c,26,striking bowling,train
8Pil3HMucbw,68,playing badminton,train
8Q5vZl9duKU,1,lions roaring,train
8Q5vZl9duKU,14,lions roaring,train
8QEV7mGz7zU,0,skateboarding,train
8Qd-4VM9Ox0,50,people sneezing,train
8RacSAJ8sDQ,469,people eating crisps,train
8SuQutwxQkk,49,hammering nails,train
8SuQutwxQkk,61,hammering nails,train
8T4vzW0OC6k,40,skateboarding,train
8TWtLCjUI5I,0,dog barking,test
8U402oLK1-s,31,hammering nails,train
8UTc7ngup8E,64,hammering nails,train
8UTc7ngup8E,130,hammering nails,train
8VUR1eHLIPA,68,playing badminton,train
8WsUMZ3o4yQ,176,playing badminton,train
8Wy9ea-YVLs,11,lions roaring,train
8Wy9ea-YVLs,28,lions roaring,train
8YadZB7-eFU,10,dog barking,train
8_E4KloJxt8,26,hammering nails,train
8_E4KloJxt8,40,hammering nails,train
8_fJcQtkfgg,20,dog barking,train
8aq_di5jbdk,44,skateboarding,train
8aq_di5jbdk,65,skateboarding,train
8b4aEnaqVg8,50,skateboarding,train
8bcddDjPcAU,24,playing tennis,train
8cwpiWXTiHc,157,people sneezing,train
8cxSdTz5Nq4,2,skateboarding,train
8dx4FvUmVDM,2,hammering nails,train
8fMnn6coUhQ,0,dog barking,train
8gy6oXr6gi8,81,playing badminton,train
8i8f1FJBKGs,77,playing badminton,train
8jV8CBNPdMQ,319,skateboarding,train
8jV8CBNPdMQ,367,skateboarding,train
8kbHA22EWd0,330,skateboarding,test
8lyqna6SHVM,25,lions roaring,train
8lyqna6SHVM,67,lions roaring,train
8m-a_6wLTkU,230,skateboarding,test
8m8GBmwgi6A,32,playing badminton,train
8nGSHp1kQZY,4,lions roaring,train
8o7ZKTvZpLc,159,people sneezing,train
8pHpKFqV6fA,1,lions roaring,train
8pHpKFqV6fA,12,lions roaring,train
8pS-JhOxEFc,20,skateboarding,train
8ptKlJtQO6w,658,striking bowling,train
8ptKlJtQO6w,809,striking bowling,train
8qsCZLEoA1Q,4,skateboarding,test
8r5n1V-S8v0,2,lions roaring,train
8r5n1V-S8v0,12,lions roaring,train
8r6gOlefJYY,33,playing badminton,train
8rOgscyhm90,2,striking bowling,train
8rOgscyhm90,23,striking bowling,train
8sIsa_jgBr8,633,people eating crisps,train
8sfgHy_6lRs,30,dog barking,train
8swkDgCkrGs,6,hammering nails,train
8thVOhBWMDM,72,playing badminton,train
8uAr0ZEa6kc,60,playing badminton,train
8vasA2D2_Kc,30,dog barking,test
8vsS5ZEmXzU,6,lions roaring,train
8vsS5ZEmXzU,36,lions roaring,train
8wfOa72miuc,292,playing tennis,train
8wiQ_7OGpa8,155,people eating crisps,train
8wiQ_7OGpa8,201,people eating crisps,train
8x8WnIpPisw,100,dog barking,train
8xpT2UQhzqE,84,playing tennis,test
8ykX4nZ3JcE,157,people eating apple,train
8ykX4nZ3JcE,315,people eating apple,train
8z6DUM5EXxo,65,playing badminton,train
8zhF9apFYws,151,striking bowling,train
8zhF9apFYws,166,striking bowling,train
9-vL4hpH4yU,70,skateboarding,train
91ZM2TaRTUU,80,skateboarding,train
91rUkeDeOGE,1,dog barking,train
91rUkeDeOGE,89,dog barking,train
92kLcszLuFE,41,lions roaring,train
92kLcszLuFE,53,lions roaring,train
92vVMZ4Zkcc,0,dog barking,train
933xh8nKauU,0,skateboarding,train
94RMB5qr8nE,1,skateboarding,train
94tUB0BvKhM,50,people sneezing,train
95es8bOTl_Q,0,people sneezing,train
979giyfT_So,31,playing badminton,train
97X3ZypeJfA,0,skateboarding,train
98Nc3x8U1JI,187,playing badminton,train
99-1Y9XF7hc,203,ice cracking,train
99-1Y9XF7hc,326,ice cracking,train
99DwikhJpcg,11,hammering nails,train
99DwikhJpcg,21,hammering nails,train
9BJPwzWB0Lc,2,lions roaring,train
9BJPwzWB0Lc,17,lions roaring,train
9BtT_141BR0,69,skateboarding,train
9BtT_141BR0,121,skateboarding,train
9BwawJCL-ts,0,chopping wood,train
9C4gbBefPSI,49,playing badminton,train
